stop_id,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station
524,Los Arcos - Ignacio Bernal,,17.07339,-96.7625,0,
525,Miguel López - Ignacio Bernal,,17.07323,-96.75805,0,
526,Ignacio Bernal - Avenida Montoya,,17.0737845,-96.7570831
527,Monte Albán - Ignacio Bernal,,17.0746242,-96.7563303,0,
528,Calzada de Moctezuma - Ignacio Bernal,,17.0756108,-96.7530528,0,
529,Putla de Guerrero - Ignacio Bernal,,17.0766849,-96.7507467,0,
530,Oaxaca de Juarez - Ignacio Bernal,,17.0778624,-96.748234,0,
531,Constituyentes - Riveras del Atoyac - Estadio Tecnológico,,17.07909,-96.74548,0,
532,Fernando Montes de Oca - Calzada Francisco I. Madero,,17.073284,-96.739296,0,
533,Díaz Ordáz - Avenida de la Independencia,,17.06277,-96.728611,0,
534,Secretaría del Bienestar,,17.0697695,-96.695731,0,
535,Unidad Habitacional Militar,,17.0718473,-96.6954557,0,
536,Banco del Bienestar,,17.075062,-96.6950384,0,
537,Telesecundaria San Agustin - Carretera al Panteón Jardín,,17.0803703,-96.6928735,0,
538,Inmaculada - Carretera al Panteón Jardín,,17.0830505,-96.6906932,0,
539,Cenicero - Carretera al Panteón Jardín,,17.0856068,-96.6885696,0,
540,Camino a Huajuapam - Carretera al Panteón Jardín,,17.0898337,-96.6857444,0,
